total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
503,-5.73854e+07,4.25e+06,0,130.104,68.1957
504,-5.40098e+07,4e+06,0.0625,118.8,70.1141
505,-5.06341e+07,3.75e+06,nan,120,69.5701
506,-4.72585e+07,3.5e+06,nan,120.915,69.3437
507,-4.38828e+07,3.25e+06,0.116927,127.064,74.206
508,-4.05072e+07,3e+06,0,134.73,68.7513
509,-3.71316e+07,2.75e+06,0,7,0
510,-3.37559e+07,2.5e+06,0,4.5,2.5
511,-3.03803e+07,2.25e+06,nan,122.874,67.3925
512,-2.70046e+07,2e+06,0.03125,86,48.9869
513,-2.3629e+07,1.75e+06,nan,111.056,64.0277
514,-2.02533e+07,1.5e+06,0.03125,134.73,68.7513
515,-1.68777e+07,1.25e+06,0,4.5,2.5
516,-1.35021e+07,1e+06,0.0191366,86,48.9869
517,-1.01264e+07,750000,0.0110485,101.846,61.3663
518,-6.75077e+06,500000,0.0078125,109.696,60.578
519,-3.37513e+06,250000,nan,54.2727,24.2003
520,517.121,0.213222,2.97746e-05,0.321794,0.555235
521,518.088,0.215638,3.0867e-05,0.321801,0.555241
522,519.056,0.218055,3.19594e-05,0.321807,0.555246
523,520.023,0.220471,3.30519e-05,0.321813,0.555252
524,520.99,0.222888,3.41444e-05,0.32182,0.555258
525,521.958,0.225304,3.52369e-05,0.321826,0.555263
526,522.925,0.227721,3.63294e-05,0.321833,0.555269
527,523.893,0.230137,3.74219e-05,0.321839,0.555275
528,524.86,0.232554,3.85145e-05,0.321846,0.55528
529,525.827,0.23497,3.96071e-05,0.321852,0.555286
530,526.795,0.237387,4.06997e-05,0.321859,0.555292
531,527.762,0.239803,4.17923e-05,0.321865,0.555297
532,528.729,0.24222,4.2885e-05,0.321872,0.555303
533,529.697,0.244636,4.39776e-05,0.321878,0.555309
534,530.664,0.247053,4.50703e-05,0.321884,0.555314
535,531.632,0.249469,4.61631e-05,0.321891,0.55532
536,532.599,0.251886,4.72558e-05,0.321897,0.555326
537,533.566,0.254302,4.83486e-05,0.321904,0.555331
538,534.534,0.256719,4.94414e-05,0.32191,0.555337
539,535.501,0.259135,5.05342e-05,0.321917,0.555342
540,536.468,0.261552,5.1627e-05,0.321923,0.555348
541,537.436,0.263968,5.27199e-05,0.32193,0.555354
542,538.403,0.266385,5.38127e-05,0.321936,0.555359
543,539.37,0.268801,5.49056e-05,0.321943,0.555365
544,540.338,0.271218,5.59986e-05,0.321949,0.555371
545,541.305,0.273634,5.70915e-05,0.321955,0.555376
546,542.273,0.27605,5.81845e-05,0.321962,0.555382
547,543.24,0.278467,5.92775e-05,0.321968,0.555388
548,544.207,0.280883,6.03705e-05,0.321975,0.555393
549,545.175,0.2833,6.14635e-05,0.321981,0.555399
550,546.142,0.285716,6.25565e-05,0.321988,0.555405
551,547.109,0.288133,6.36496e-05,0.321994,0.55541
552,548.077,0.290549,6.47427e-05,0.322001,0.555416
553,549.044,0.292966,6.58358e-05,0.322007,0.555422
554,550.012,0.295382,6.6929e-05,0.322014,0.555427
555,550.979,0.297799,6.80222e-05,0.32202,0.555433
556,551.946,0.300215,6.91153e-05,0.322026,0.555439
557,552.914,0.302632,7.02086e-05,0.322033,0.555444
558,553.881,0.305048,7.13018e-05,0.322039,0.55545
559,554.848,0.307465,7.2395e-05,0.322046,0.555456
560,555.816,0.309881,7.34883e-05,0.322052,0.555461
561,556.757,0.314231,7.68929e-05,0.32207,0.555476
562,557.698,0.318581,8.02976e-05,0.322087,0.555491
563,558.64,0.322931,8.37025e-05,0.322104,0.555507
564,559.581,0.327281,8.71076e-05,0.322122,0.555522
565,560.522,0.33163,9.05129e-05,0.322139,0.555537
566,561.463,0.33598,9.39184e-05,0.322156,0.555552
567,562.405,0.34033,9.7324e-05,0.322173,0.555567
568,563.346,0.34468,0.00010073,0.322191,0.555582
569,564.287,0.34903,0.000104136,0.322208,0.555598
570,565.228,0.35338,0.000107542,0.322225,0.555613
571,566.17,0.357729,0.000110948,0.322243,0.555628
572,567.111,0.362079,0.000114355,0.32226,0.555643
573,568.052,0.366429,0.000117762,0.322277,0.555658
574,568.994,0.370779,0.000121169,0.322295,0.555673
575,569.935,0.375129,0.000124576,0.322312,0.555689
576,570.876,0.379478,0.000127983,0.322329,0.555704
577,571.817,0.383828,0.000131391,0.322347,0.555719
578,572.759,0.388178,0.000134798,0.322364,0.555734
579,573.7,0.392528,0.000138206,0.322381,0.555749
580,574.641,0.396878,0.000141614,0.322399,0.555764
581,575.582,0.401227,0.000145023,0.322416,0.555779
582,576.524,0.405577,0.000148431,0.322433,0.555795
583,577.465,0.409927,0.00015184,0.322451,0.55581
584,578.406,0.414277,0.000155249,0.322468,0.555825
585,579.347,0.418627,0.000158658,0.322485,0.55584
586,580.289,0.422976,0.000162067,0.322503,0.555855
587,581.23,0.427326,0.000165476,0.32252,0.55587
588,582.171,0.431676,0.000168886,0.322537,0.555886
589,583.113,0.436026,0.000172295,0.322555,0.555901
590,584.054,0.440376,0.000175705,0.322572,0.555916
591,584.995,0.444725,0.000179115,0.322589,0.555931
592,585.936,0.449075,0.000182526,0.322607,0.555946
593,586.878,0.453425,0.000185936,0.322624,0.555961
594,587.819,0.457775,0.000189347,0.322641,0.555977
595,588.76,0.462125,0.000192758,0.322659,0.555992
596,589.701,0.466474,0.000196169,0.322676,0.556007
597,590.643,0.470824,0.00019958,0.322693,0.556022
598,591.584,0.475174,0.000202992,0.322711,0.556037
599,592.525,0.479524,0.000206403,0.322728,0.556053
600,593.466,0.483874,0.000209815,0.322745,0.556068
601,594.351,0.492391,0.000221761,0.322799,0.556115
602,595.236,0.500909,0.00023371,0.322853,0.556162
603,596.121,0.509427,0.00024566,0.322907,0.556209
604,597.006,0.517944,0.000257613,0.322961,0.556256
605,597.891,0.526462,0.000269567,0.323015,0.556303
606,598.776,0.53498,0.000281524,0.323069,0.55635
607,599.661,0.543497,0.000293483,0.323123,0.556398
608,600.546,0.552015,0.000305443,0.323177,0.556445
609,601.431,0.560533,0.000317406,0.32323,0.556492
610,602.316,0.56905,0.000329371,0.323284,0.556539
611,603.201,0.577568,0.000341337,0.323338,0.556586
612,604.086,0.586085,0.000353306,0.323392,0.556633
613,604.971,0.594603,0.000365277,0.323446,0.556681
614,605.856,0.603121,0.00037725,0.3235,0.556728
615,606.741,0.611638,0.000389224,0.323554,0.556775
616,607.626,0.620156,0.000401201,0.323608,0.556822
617,608.511,0.628674,0.00041318,0.323662,0.556869
618,609.396,0.637191,0.000425161,0.323716,0.556917
619,610.281,0.645709,0.000437144,0.32377,0.556964
620,611.166,0.654227,0.000449129,0.323824,0.557011
621,612.051,0.662744,0.000461116,0.323879,0.557058
622,612.936,0.671262,0.000473105,0.323933,0.557106
623,613.821,0.679779,0.000485096,0.323987,0.557153
624,614.706,0.688297,0.000497089,0.324041,0.5572
625,615.591,0.696815,0.000509084,0.324095,0.557247
626,616.476,0.705332,0.000521081,0.324149,0.557294
627,617.361,0.71385,0.00053308,0.324203,0.557342
628,618.246,0.722367,0.000545082,0.324257,0.557389
629,619.131,0.730885,0.000557085,0.324311,0.557436
630,620.016,0.739403,0.00056909,0.324365,0.557484
631,620.901,0.74792,0.000581097,0.32442,0.557531
632,621.786,0.756438,0.000593107,0.324474,0.557578
633,622.671,0.764955,0.000605118,0.324528,0.557625
634,623.556,0.773473,0.000617131,0.324582,0.557673
635,624.441,0.781991,0.000629147,0.324636,0.55772
636,625.326,0.790508,0.000641164,0.32469,0.557767
637,626.211,0.799026,0.000653184,0.324745,0.557815
638,627.096,0.807543,0.000665205,0.324799,0.557862
639,627.981,0.816061,0.000677229,0.324853,0.557909
640,628.866,0.824579,0.000689255,0.324907,0.557956
641,629.633,0.841866,0.000730287,0.325091,0.558117
642,630.399,0.859153,0.000771343,0.325274,0.558277
643,631.166,0.87644,0.000812422,0.325458,0.558437
644,631.932,0.893727,0.000853525,0.325642,0.558597
645,632.699,0.911014,0.000894652,0.325826,0.558757
646,633.466,0.928301,0.000935802,0.32601,0.558918
647,634.232,0.945587,0.000976976,0.326194,0.559078
648,634.999,0.962874,0.00101817,0.326378,0.559239
649,635.765,0.980161,0.00105939,0.326562,0.559399
650,636.532,0.997448,0.00110064,0.326747,0.55956
651,637.298,1.01473,0.00114191,0.326931,0.559721
652,638.065,1.03202,0.0011832,0.327116,0.559881
653,638.832,1.04931,0.00122451,0.327301,0.560042
654,639.598,1.06659,0.00126585,0.327486,0.560203
655,640.365,1.08388,0.00130721,0.327671,0.560364
656,641.131,1.10117,0.0013486,0.327856,0.560525
657,641.898,1.11845,0.00139001,0.328041,0.560686
658,642.665,1.13574,0.00143144,0.328226,0.560847
659,643.431,1.15303,0.0014729,0.328411,0.561008
660,644.198,1.17031,0.00151438,0.328597,0.561169
661,644.964,1.1876,0.00155589,0.328783,0.56133
662,645.731,1.20489,0.00159742,0.328968,0.561492
663,646.498,1.22217,0.00163897,0.329154,0.561653
664,647.264,1.23946,0.00168055,0.32934,0.561815
665,648.031,1.25675,0.00172215,0.329526,0.561976
666,648.797,1.27403,0.00176377,0.329712,0.562138
667,649.564,1.29132,0.00180542,0.329898,0.562299
668,650.33,1.30861,0.00184709,0.330085,0.562461
669,651.097,1.32589,0.00188878,0.330271,0.562623
670,651.864,1.34318,0.0019305,0.330458,0.562784
671,652.63,1.36046,0.00197225,0.330644,0.562946
672,653.397,1.37775,0.00201401,0.330831,0.563108
673,654.163,1.39504,0.0020558,0.331018,0.56327
674,654.93,1.41232,0.00209762,0.331205,0.563432
675,655.697,1.42961,0.00213946,0.331392,0.563594
676,656.463,1.4469,0.00218132,0.331579,0.563756
677,657.23,1.46418,0.00222321,0.331767,0.563918
678,657.996,1.48147,0.00226512,0.331954,0.564081
679,658.763,1.49875,0.00230705,0.332142,0.564243
680,659.53,1.51604,0.00234901,0.332329,0.564405
681,660.104,1.54759,0.00245444,0.332902,0.564901
682,660.677,1.57915,0.00256004,0.333476,0.565397
683,661.251,1.6107,0.00266584,0.334051,0.565894
684,661.825,1.64225,0.00277181,0.334627,0.566391
685,662.399,1.6738,0.00287797,0.335204,0.566889
686,662.973,1.70535,0.00298432,0.335783,0.567388
687,663.547,1.73691,0.00309085,0.336362,0.567887
688,664.121,1.76846,0.00319757,0.336942,0.568386
689,664.695,1.80001,0.00330447,0.337523,0.568886
690,665.269,1.83156,0.00341156,0.338105,0.569387
691,665.843,1.86311,0.00351884,0.338688,0.569888
692,666.417,1.89466,0.00362631,0.339273,0.57039
693,666.991,1.92621,0.00373396,0.339858,0.570893
694,667.565,1.95776,0.0038418,0.340444,0.571396
695,668.139,1.98931,0.00394982,0.341031,0.571899
696,668.713,2.02086,0.00405804,0.34162,0.572403
697,669.287,2.05241,0.00416644,0.342209,0.572908
698,669.861,2.08396,0.00427504,0.3428,0.573413
699,670.435,2.11551,0.00438382,0.343391,0.573919
700,671.009,2.14706,0.00449279,0.343983,0.574425
701,671.583,2.17861,0.00460195,0.344577,0.574932
702,672.157,2.21015,0.0047113,0.345172,0.57544
703,672.731,2.2417,0.00482085,0.345767,0.575948
704,673.305,2.27325,0.00493058,0.346364,0.576457
705,673.879,2.3048,0.00504051,0.346962,0.576966
706,674.453,2.33635,0.00515062,0.347561,0.577476
707,675.027,2.36789,0.00526093,0.34816,0.577987
708,675.601,2.39944,0.00537143,0.348761,0.578498
709,676.175,2.43099,0.00548212,0.349363,0.579009
710,676.749,2.46253,0.00559301,0.349967,0.579522
711,677.324,2.49408,0.00570409,0.350571,0.580034
712,677.898,2.52562,0.00581536,0.351176,0.580548
713,678.472,2.55717,0.00592683,0.351782,0.581062
714,679.046,2.58872,0.00603849,0.352389,0.581577
715,679.62,2.62026,0.00615035,0.352998,0.582092
716,680.194,2.65181,0.0062624,0.353607,0.582608
717,680.768,2.68335,0.00637465,0.354218,0.583124
718,681.342,2.7149,0.00648709,0.35483,0.583641
719,681.916,2.74644,0.00659973,0.355442,0.584159
720,682.49,2.77798,0.00671256,0.356056,0.584677
721,682.87,2.82394,0.00689298,0.357468,0.585867
722,683.249,2.86989,0.00707411,0.358885,0.587061
723,683.629,2.91584,0.00725596,0.360307,0.588258
724,684.008,2.96179,0.00743853,0.361736,0.589457
725,684.388,3.00773,0.00762183,0.363171,0.590661
726,684.767,3.05368,0.00780585,0.364611,0.591867
727,685.147,3.09963,0.00799061,0.366057,0.593077
728,685.527,3.14557,0.0081761,0.367509,0.59429
729,685.906,3.19152,0.00836233,0.368967,0.595506
730,686.286,3.23746,0.00854929,0.370431,0.596726
731,686.666,3.2834,0.00873701,0.371901,0.597949
732,687.045,3.32935,0.00892546,0.373378,0.599175
733,687.425,3.37529,0.00911467,0.37486,0.600405
734,687.805,3.42123,0.00930463,0.376348,0.601638
735,688.184,3.46717,0.00949534,0.377842,0.602875
736,688.564,3.5131,0.00968682,0.379343,0.604115
737,688.944,3.55904,0.00987906,0.38085,0.605359
738,689.324,3.60498,0.0100721,0.382363,0.606606
739,689.703,3.65091,0.0102658,0.383882,0.607856
740,690.083,3.69685,0.0104604,0.385407,0.60911
741,690.463,3.74278,0.0106557,0.386939,0.610368
742,690.843,3.78871,0.0108518,0.388477,0.611629
743,691.222,3.83464,0.0110487,0.390021,0.612893
744,691.602,3.88057,0.0112463,0.391572,0.614162
745,691.982,3.9265,0.0114448,0.393129,0.615433
746,692.362,3.97243,0.011644,0.394693,0.616709
747,692.742,4.01836,0.0118441,0.396263,0.617988
748,693.122,4.06428,0.0120449,0.39784,0.619271
749,693.502,4.11021,0.0122466,0.399423,0.620557
750,693.882,4.15613,0.012449,0.401013,0.621847
751,694.261,4.20206,0.0126523,0.40261,0.623141
752,694.641,4.24798,0.0128564,0.404213,0.624439
753,695.021,4.2939,0.0130612,0.405823,0.62574
754,695.401,4.33982,0.013267,0.407439,0.627045
755,695.781,4.38574,0.0134735,0.409063,0.628354
756,696.161,4.43166,0.0136809,0.410693,0.629667
757,696.541,4.47757,0.0138891,0.41233,0.630984
758,696.921,4.52349,0.0140981,0.413973,0.632304
759,697.301,4.5694,0.014308,0.415624,0.633629
760,697.681,4.61532,0.0145187,0.417282,0.634957
761,697.932,4.67079,0.014764,0.420133,0.637238
762,698.183,4.72625,0.015011,0.423004,0.63953
763,698.435,4.78172,0.0152597,0.425896,0.641834
764,698.686,4.83718,0.0155101,0.428809,0.64415
765,698.937,4.89264,0.0157621,0.431744,0.646477
766,699.188,4.9481,0.0160159,0.434699,0.648817
767,699.439,5.00356,0.0162714,0.437676,0.651168
768,699.69,5.05901,0.0165286,0.440674,0.653532
769,699.942,5.11447,0.0167876,0.443695,0.655909
770,700.193,5.16991,0.0170483,0.446737,0.658297
771,700.444,5.22536,0.0173108,0.449802,0.660698
772,700.696,5.28081,0.0175751,0.452889,0.663112
773,700.947,5.33625,0.0178412,0.455998,0.665539
774,701.198,5.39169,0.0181092,0.459131,0.667978
775,701.45,5.44712,0.0183789,0.462286,0.670431
776,701.701,5.50256,0.0186505,0.465465,0.672896
777,701.953,5.55799,0.018924,0.468667,0.675375
778,702.204,5.61342,0.0191994,0.471893,0.677867
779,702.456,5.66885,0.0194766,0.475142,0.680372
780,702.708,5.72427,0.0197558,0.478416,0.682891
781,702.959,5.77969,0.0200369,0.481714,0.685424
782,703.211,5.83511,0.0203199,0.485037,0.68797
783,703.463,5.89052,0.0206049,0.488384,0.690531
784,703.715,5.94594,0.0208918,0.491756,0.693105
785,703.966,6.00135,0.0211808,0.495154,0.695693
786,704.218,6.05675,0.0214718,0.498577,0.698296
787,704.47,6.11216,0.0217647,0.502026,0.700913
788,704.722,6.16756,0.0220598,0.5055,0.703545
789,704.974,6.22296,0.0223569,0.509001,0.706191
790,705.226,6.27835,0.022656,0.512528,0.708852
791,705.478,6.33375,0.0229573,0.516082,0.711527
792,705.73,6.38914,0.0232606,0.519663,0.714218
793,705.982,6.44452,0.0235661,0.52327,0.716924
794,706.235,6.49991,0.0238738,0.526906,0.719644
795,706.487,6.55529,0.0241836,0.530569,0.722381
796,706.739,6.61066,0.0244955,0.534259,0.725132
797,706.991,6.66604,0.0248097,0.537979,0.727899
798,707.244,6.72141,0.0251261,0.541726,0.730682
799,707.496,6.77678,0.0254447,0.545502,0.733481
800,707.749,6.83214,0.0257656,0.549308,0.736295
801,707.929,6.89285,0.0260945,0.554651,0.740238
802,708.109,6.95357,0.0264266,0.560052,0.744212
803,708.289,7.01427,0.0267618,0.565511,0.748218
804,708.47,7.07497,0.0271002,0.571029,0.752255
805,708.65,7.13567,0.0274419,0.576607,0.756325
806,708.831,7.19636,0.0277869,0.582245,0.760428
807,709.011,7.25704,0.0281352,0.587945,0.764563
808,709.192,7.31773,0.0284869,0.593707,0.768731
809,709.373,7.3784,0.028842,0.599532,0.772933
810,709.553,7.43907,0.0292005,0.605422,0.777169
811,709.734,7.49973,0.0295624,0.611375,0.781439
812,709.915,7.56039,0.0299279,0.617395,0.785743
813,710.096,7.62105,0.030297,0.623481,0.790081
814,710.277,7.68169,0.0306696,0.629635,0.794455
815,710.459,7.74233,0.0310458,0.635857,0.798863
816,710.64,7.80297,0.0314257,0.642148,0.803307
817,710.821,7.8636,0.0318093,0.64851,0.807787
818,711.003,7.92422,0.0321967,0.654943,0.812302
819,711.184,7.98484,0.0325878,0.661448,0.816854
820,711.366,8.04545,0.0329827,0.668027,0.821442
821,711.547,8.10606,0.0333814,0.674679,0.826067
822,711.729,8.16665,0.0337841,0.681407,0.830728
823,711.911,8.22724,0.0341906,0.688211,0.835427
824,712.093,8.28783,0.0346011,0.695092,0.840162
825,712.275,8.34841,0.0350156,0.702051,0.844935
826,712.457,8.40898,0.0354342,0.70909,0.849746
827,712.639,8.46954,0.0358568,0.71621,0.854594
828,712.822,8.5301,0.0362835,0.723411,0.85948
829,713.004,8.59065,0.0367143,0.730694,0.864404
830,713.187,8.65119,0.0371493,0.738062,0.869366
831,713.369,8.71173,0.0375885,0.745514,0.874366
832,713.552,8.77225,0.0380319,0.753052,0.879404
833,713.735,8.83277,0.0384796,0.760678,0.884481
834,713.918,8.89328,0.0389316,0.768392,0.889596
835,714.101,8.95379,0.0393879,0.776195,0.89475
836,714.284,9.01428,0.0398485,0.784089,0.899942
837,714.467,9.07477,0.0403136,0.792076,0.905172
838,714.651,9.13525,0.0407831,0.800155,0.910441
839,714.834,9.19572,0.041257,0.808329,0.915748
840,715.018,9.25618,0.0417354,0.816598,0.921094
841,715.161,9.31965,0.0422158,0.826857,0.927692
842,715.304,9.38311,0.0427013,0.837264,0.934347
843,715.447,9.44655,0.043192,0.84782,0.94106
844,715.591,9.50999,0.0436879,0.858529,0.947829
845,715.734,9.57341,0.0441892,0.869392,0.954654
846,715.878,9.63682,0.0446956,0.880413,0.961536
847,716.022,9.70022,0.0452074,0.891593,0.968472
848,716.166,9.76361,0.0457244,0.902935,0.975464
849,716.311,9.82698,0.0462468,0.914442,0.98251
850,716.455,9.89034,0.0467744,0.926115,0.989611
851,716.6,9.95369,0.0473074,0.937958,0.996764
852,716.744,10.017,0.0478456,0.949972,1.00397
853,716.889,10.0804,0.0483891,0.962161,1.01123
854,717.034,10.1437,0.0489379,0.974527,1.01853
855,717.18,10.207,0.049492,0.987072,1.02589
856,717.325,10.2702,0.0500513,0.999799,1.0333
857,717.471,10.3335,0.0506159,1.01271,1.04076
858,717.617,10.3968,0.0511856,1.02581,1.04826
859,717.763,10.46,0.0517606,1.0391,1.0558
860,717.909,10.5232,0.0523406,1.05258,1.0634
861,718.056,10.5865,0.0529258,1.06625,1.07103
862,718.202,10.6497,0.0535161,1.08012,1.07871
863,718.349,10.7128,0.0541114,1.09419,1.08643
864,718.496,10.776,0.0547117,1.10846,1.09419
865,718.644,10.8391,0.0553169,1.12294,1.10198
866,718.791,10.9023,0.0559271,1.13762,1.10982
867,718.939,10.9654,0.0565421,1.15252,1.11769
868,719.087,11.0285,0.057162,1.16762,1.12559
869,719.235,11.0916,0.0577866,1.18294,1.13353
870,719.384,11.1547,0.0584159,1.19847,1.14149
871,719.532,11.2177,0.05905,1.21423,1.14949
872,719.681,11.2807,0.0596887,1.2302,1.15752
873,719.83,11.3437,0.060332,1.2464,1.16558
874,719.98,11.4067,0.0609799,1.26282,1.17367
875,720.129,11.4697,0.0616325,1.27948,1.18178
876,720.279,11.5327,0.0622897,1.29636,1.18992
877,720.429,11.5956,0.0629514,1.31347,1.19809
878,720.58,11.6585,0.0636179,1.33083,1.20628
879,720.73,11.7214,0.0642891,1.34841,1.21451
880,720.881,11.7843,0.0649652,1.36624,1.22277
881,721.009,11.849,0.0656415,1.38679,1.23218
882,721.136,11.9136,0.066323,1.40765,1.24165
883,721.264,11.9782,0.0670102,1.42884,1.25117
884,721.392,12.0427,0.0677034,1.45035,1.26075
885,721.52,12.1073,0.0684033,1.47219,1.27041
886,721.649,12.1718,0.0691108,1.49437,1.28016
887,721.778,12.2363,0.0698268,1.51689,1.29001
888,721.908,12.3008,0.0705527,1.53976,1.29999
889,722.038,12.3652,0.07129,1.56298,1.31013
890,722.168,12.4297,0.0720407,1.58657,1.32046
891,722.298,12.494,0.0728073,1.61054,1.33103
892,722.429,12.5584,0.0735928,1.6349,1.34189
893,722.561,12.6227,0.074401,1.65966,1.3531
894,722.692,12.6871,0.0752364,1.68484,1.36475
895,722.824,12.7513,0.0761047,1.71046,1.37694
896,722.957,12.8156,0.0770128,1.73656,1.38978
897,723.09,12.8798,0.0779689,1.76315,1.40341
898,723.224,12.9439,0.0789833,1.79029,1.41803
899,723.358,13.0081,0.0800685,1.81801,1.43384
900,723.493,13.0721,0.0812396,1.84638,1.4511
901,723.628,13.1362,0.0825148,1.87547,1.47013
902,723.764,13.2002,0.0839163,1.90536,1.49131
903,723.901,13.2641,0.0854712,1.93616,1.51509
904,724.039,13.3279,0.0872117,1.96801,1.54205
905,724.178,13.3917,0.0891771,2.00108,1.57283
906,724.318,13.4554,0.0914147,2.03556,1.60824
907,724.459,13.519,0.0939815,2.07171,1.64926
908,724.602,13.5824,0.0969461,2.10986,1.69704
909,724.748,13.6457,0.100392,2.15041,1.75298
910,724.895,13.7089,0.10442,2.19386,1.81878
911,725.046,13.7718,0.109153,2.24087,1.89651
912,725.2,13.8344,0.114742,2.29227,1.98871
913,725.359,13.8967,0.121375,2.34914,2.0985
914,725.523,13.9586,0.129286,2.41291,2.2298
915,725.694,14.02,0.138769,2.48546,2.38752
916,725.875,14.0807,0.150197,2.56935,2.5779
917,726.067,14.1405,0.164048,2.66804,2.80886
918,726.276,14.1991,0.180925,2.78638,3.09045
919,726.506,14.2561,0.201592,2.93114,3.43533
920,726.765,14.311,0.226996,3.11195,3.8592
921,727.065,14.3628,0.261143,3.36584,4.43231
922,727.434,14.4096,0.303935,3.70488,5.1501
923,727.902,14.4489,0.35726,4.16754,6.04384
924,728.515,14.4776,0.42291,4.80975,7.14293
925,729.337,14.4908,0.502033,5.71006,8.4658
926,730.451,14.4824,0.594171,6.97191,10.0036
927,731.956,14.4449,0.695819,8.71647,11.6966
928,733.945,14.3717,0.798849,11.0558,13.4076
929,736.459,14.2596,0.88987,14.0393,14.9123
930,739.435,14.1133,0.952324,17.5855,15.9348
931,742.675,13.9473,0.97217,21.4477,16.2431
932,745.891,13.7832,0.944633,25.2664,15.7611
933,748.803,13.6416,0.876823,28.6991,14.611
934,751.242,13.5351,0.783859,31.538,13.0474
935,753.168,13.4664,0.681986,33.7384,11.3418
936,754.638,13.4317,0.583609,35.3713,9.70066
937,755.745,13.4237,0.495912,36.5549,8.24243
938,756.585,13.4356,0.421792,37.4078,7.01405
939,757.236,13.4614,0.361414,38.028,6.01705
940,757.758,13.4968,0.313522,38.4883,5.22931
941,758.192,13.5388,0.276278,38.8397,4.61928
942,758.566,13.5851,0.24774,39.1174,4.15382
943,758.899,13.6345,0.226101,39.3448,3.80224
944,759.204,13.686,0.209796,39.5374,3.53813
945,759.49,13.7389,0.197535,39.7059,3.33989
946,759.762,13.7928,0.188295,39.8571,3.19055
947,760.024,13.8475,0.181292,39.9959,3.07717
948,760.278,13.9027,0.175936,40.1255,2.99014
949,760.527,13.9583,0.171793,40.2482,2.92244
950,760.773,14.0142,0.168549,40.3656,2.86902
951,761.015,14.0703,0.165977,40.4788,2.82628
952,761.254,14.1266,0.163919,40.5887,2.79173
953,761.492,14.1831,0.162264,40.6959,2.76364
954,761.728,14.2397,0.160939,40.801,2.74088
955,761.963,14.2963,0.159897,40.9042,2.72276
956,762.196,14.3531,0.159113,41.006,2.70894
957,762.43,14.4099,0.158579,41.1067,2.69935
958,762.662,14.4667,0.158303,41.2066,2.69413
959,762.895,14.5235,0.158301,41.3061,2.69364
960,763.128,14.5804,0.158604,41.4055,2.6984
961,763.342,14.6385,0.159264,41.5134,2.71123
962,763.558,14.6966,0.160396,41.6226,2.73226
963,763.775,14.7546,0.162083,41.7335,2.7629
964,763.994,14.8124,0.164424,41.8472,2.80483
965,764.217,14.87,0.167537,41.9645,2.86004
966,764.443,14.9273,0.171559,42.0869,2.93086
967,764.675,14.9842,0.176654,42.2158,3.02001
968,764.913,15.0406,0.183012,42.3532,3.13068
969,765.16,15.0964,0.190856,42.5015,3.26657
970,765.419,15.1513,0.200448,42.6637,3.43203
971,765.692,15.2051,0.212091,42.8438,3.63213
972,765.982,15.2577,0.226143,43.0466,3.8728
973,766.297,15.3084,0.243016,43.2787,4.16089
974,766.641,15.357,0.263184,43.5482,4.50426
975,767.024,15.4027,0.287175,43.8661,4.91165
976,767.457,15.4447,0.315555,44.2463,5.3924
977,767.954,15.4819,0.348884,44.7072,5.9557
978,768.535,15.5129,0.387639,45.2719,6.60925
979,769.223,15.5361,0.43208,45.9693,7.35698
980,770.045,15.5492,0.482047,46.8342,8.1957
981,771.034,15.5501,0.536694,47.9053,9.11054
982,772.222,15.5362,0.59418,49.2216,10.0699
983,773.633,15.5057,0.651418,50.8143,11.0214
984,775.28,15.4578,0.70406,52.6954,11.8915
985,777.147,15.3936,0.746893,54.8451,12.5929
986,779.187,15.3166,0.774784,57.2027,13.0402
987,781.321,15.2326,0.783977,59.6685,13.1717
988,783.451,15.1489,0.773234,62.1204,12.9684
989,785.481,15.0726,0.744241,64.4394,12.4604
990,787.337,15.0093,0.701046,66.5338,11.7171
991,788.975,14.962,0.64885,68.3528,10.8266
992,790.386,14.9315,0.592759,69.8847,9.87487
993,791.582,14.917,0.536941,71.1475,8.93159
994,792.591,14.9163,0.484308,72.1753,8.04522
995,793.444,14.9273,0.436592,73.0079,7.24429
996,794.171,14.9475,0.394605,73.6838,6.542
997,794.799,14.975,0.358537,74.2371,5.94122
998,795.351,15.0082,0.328214,74.696,5.43878
999,795.846,15.0456,0.30328,75.0832,5.02859
1000,796.297,15.0863,0.28332,75.4167,4.70358
1001,796.703,15.1303,0.267005,75.7308,4.44497
1002,797.084,15.1761,0.255508,76.0145,4.26887
1003,797.449,15.2231,0.248454,76.2792,4.1689
1004,797.807,15.2707,0.245528,76.5344,4.13953
1005,798.162,15.3184,0.246454,76.7886,4.17583
1006,798.523,15.3658,0.250982,77.0495,4.27322
