total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
4275,4274.73,0.0196523,9.35345e-08,0.321562,0.555031
4276,4275.73,0.0196509,9.38614e-08,0.321562,0.555031
4277,4276.73,0.0196495,6.39776e-08,0.32156,0.555031
4278,4277.73,0.0196481,6.3978e-08,0.32156,0.555031
4279,4278.73,0.0196467,6.61325e-08,0.32156,0.555031
4280,4279.73,0.0196452,9.35342e-08,0.321562,0.555031
4281,4280.73,0.0196438,9.35333e-08,0.321562,0.555031
4282,4281.73,0.0196425,1.01419e-07,0.321562,0.555032
4283,4282.73,0.019641,6.39763e-08,0.32156,0.555031
4284,4283.73,0.0196396,6.39789e-08,0.32156,0.555031
4285,4284.73,0.0196382,9.21292e-08,0.321562,0.555031
4286,4285.73,0.0196368,9.35356e-08,0.321562,0.555031
4287,4286.73,0.0196354,9.35359e-08,0.321562,0.555031
4288,4287.73,0.0196339,5.46418e-08,0.32156,0.55503
4289,4288.73,0.0196325,6.39785e-08,0.32156,0.555031
4290,4289.73,0.0196311,6.32854e-08,0.32156,0.555031
4291,4290.73,0.0196297,6.61128e-08,0.32156,0.555031
4292,4291.73,0.0196283,9.3533e-08,0.321562,0.555031
4293,4292.73,0.0196269,9.35351e-08,0.321562,0.555031
4294,4293.74,0.0196255,9.35351e-08,0.321562,0.555031
4295,4294.74,0.0196241,9.38599e-08,0.321562,0.555031
4296,4295.74,0.0196226,6.39768e-08,0.32156,0.555031
4297,4296.74,0.0196212,6.39793e-08,0.32156,0.555031
4298,4297.74,0.0196198,6.39785e-08,0.32156,0.555031
4299,4298.74,0.0196185,6.39958e-08,0.32156,0.555031
4300,4299.74,0.0196171,6.61145e-08,0.32156,0.555031
4301,4300.74,0.0196156,9.35345e-08,0.321562,0.555031
4302,4301.74,0.0196142,9.35356e-08,0.321562,0.555031
4303,4302.74,0.0196128,9.35356e-08,0.321562,0.555031
4304,4303.74,0.0196114,9.35359e-08,0.321562,0.555031
4305,4304.74,0.01961,1.01118e-07,0.321562,0.555032
4306,4305.74,0.0196086,5.46423e-08,0.32156,0.55503
4307,4306.74,0.0196072,6.39763e-08,0.32156,0.555031
4308,4307.74,0.0196058,6.39789e-08,0.32156,0.555031
4309,4308.74,0.0196044,6.39785e-08,0.32156,0.555031
4310,4309.74,0.019603,6.39776e-08,0.32156,0.555031
4311,4310.74,0.0196016,6.39768e-08,0.32156,0.555031
4312,4311.74,0.0196002,9.21277e-08,0.321562,0.555031
4313,4312.74,0.0195988,6.61137e-08,0.32156,0.555031
4314,4313.74,0.0195974,9.35342e-08,0.321562,0.555031
4315,4314.74,0.019596,9.35339e-08,0.321562,0.555031
4316,4315.74,0.0195946,9.3533e-08,0.321562,0.555031
4317,4316.74,0.0195932,9.35359e-08,0.321562,0.555031
4318,4317.74,0.0195918,9.35342e-08,0.321562,0.555031
4319,4318.74,0.0195904,9.35362e-08,0.321562,0.555031
4320,4319.74,0.019589,9.35362e-08,0.321562,0.555031
4321,4320.74,0.0195876,9.35351e-08,0.321562,0.555031
4322,4321.74,0.0195862,9.35351e-08,0.321562,0.555031
4323,4322.74,0.0195848,9.35365e-08,0.321562,0.555031
4324,4323.74,0.0195834,9.35345e-08,0.321562,0.555031
4325,4324.74,0.019582,9.35336e-08,0.321562,0.555031
4326,4325.74,0.0195806,1.01118e-07,0.321562,0.555032
4327,4326.74,0.0195792,9.35339e-08,0.321562,0.555031
4328,4327.74,0.0195778,9.35356e-08,0.321562,0.555031
4329,4328.74,0.0195764,9.35353e-08,0.321562,0.555031
4330,4329.74,0.019575,9.35348e-08,0.321562,0.555031
4331,4330.74,0.0195736,9.35359e-08,0.321562,0.555031
4332,4331.74,0.0195722,9.35353e-08,0.321562,0.555031
4333,4332.74,0.0195708,9.35351e-08,0.321562,0.555031
4334,4333.74,0.0195694,9.35359e-08,0.321562,0.555031
4335,4334.74,0.019568,9.35368e-08,0.321562,0.555031
4336,4335.74,0.0195667,9.35368e-08,0.321562,0.555031
4337,4336.74,0.0195653,9.35362e-08,0.321562,0.555031
4338,4337.74,0.0195639,9.35362e-08,0.321562,0.555031
4339,4338.74,0.0195625,9.35362e-08,0.321562,0.555031
4340,4339.74,0.0195611,9.35333e-08,0.321562,0.555031
4341,4340.74,0.0195597,9.19168e-08,0.321562,0.555031
4342,4341.74,0.0195583,9.35359e-08,0.321562,0.555031
4343,4342.74,0.0195569,6.61145e-08,0.32156,0.555031
4344,4343.74,0.0195555,9.21177e-08,0.321562,0.555031
4345,4344.74,0.0195541,6.39789e-08,0.32156,0.555031
4346,4345.74,0.0195527,6.3978e-08,0.32156,0.555031
4347,4346.74,0.0195513,6.39776e-08,0.32156,0.555031
4348,4347.74,0.0195499,6.39793e-08,0.32156,0.555031
4349,4348.74,0.0195485,6.39789e-08,0.32156,0.555031
4350,4349.74,0.0195471,5.46413e-08,0.32156,0.55503
4351,4350.74,0.0195458,9.35336e-08,0.321562,0.555031
4352,4351.74,0.0195444,9.35359e-08,0.321562,0.555031
4353,4352.74,0.019543,9.3533e-08,0.321562,0.555031
4354,4353.74,0.0195416,9.35345e-08,0.321562,0.555031
4355,4354.74,0.0195402,9.21289e-08,0.321562,0.555031
4356,4355.74,0.0195388,6.39785e-08,0.32156,0.555031
4357,4356.74,0.0195374,6.39785e-08,0.32156,0.555031
4358,4357.74,0.019536,6.3981e-08,0.32156,0.555031
4359,4358.74,0.0195346,6.39789e-08,0.32156,0.555031
4360,4359.74,0.0195333,1.01118e-07,0.321562,0.555032
4361,4360.74,0.0195319,9.35371e-08,0.321562,0.555031
4362,4361.74,0.0195305,9.35362e-08,0.321562,0.555031
4363,4362.74,0.0195291,9.35359e-08,0.321562,0.555031
4364,4363.74,0.0195277,9.21177e-08,0.321562,0.555031
4365,4364.74,0.0195264,6.39793e-08,0.32156,0.555031
4366,4365.74,0.019525,6.39789e-08,0.32156,0.555031
4367,4366.74,0.0195236,6.35594e-08,0.32156,0.555031
4368,4367.74,0.0195222,9.35359e-08,0.321562,0.555031
4369,4368.74,0.0195208,9.35348e-08,0.321562,0.555031
4370,4369.74,0.0195194,9.35351e-08,0.321562,0.555031
4371,4370.74,0.0195181,6.39768e-08,0.32156,0.555031
4372,4371.74,0.0195167,6.3978e-08,0.32156,0.555031
4373,4372.74,0.0195153,6.39768e-08,0.32156,0.555031
4374,4373.74,0.0195139,1.01118e-07,0.321562,0.555032
4375,4374.74,0.0195125,9.35345e-08,0.321562,0.555031
4376,4375.74,0.0195112,9.35339e-08,0.321562,0.555031
4377,4376.74,0.0195098,6.39772e-08,0.32156,0.555031
4378,4377.74,0.0195084,6.39806e-08,0.32156,0.555031
4379,4378.74,0.019507,6.35611e-08,0.32156,0.555031
4380,4379.74,0.0195057,9.35353e-08,0.321562,0.555031
4381,4380.74,0.0195043,9.35348e-08,0.321562,0.555031
4382,4381.74,0.0195029,6.61141e-08,0.32156,0.555031
4383,4382.74,0.0195015,6.39797e-08,0.32156,0.555031
4384,4383.74,0.0195001,6.35611e-08,0.32156,0.555031
4385,4384.74,0.0194988,9.35348e-08,0.321562,0.555031
4386,4385.74,0.0194974,9.35339e-08,0.321562,0.555031
4387,4386.74,0.019496,6.39793e-08,0.32156,0.555031
4388,4387.74,0.0194946,6.39763e-08,0.32156,0.555031
4389,4388.74,0.0194933,1.01118e-07,0.321562,0.555032
4390,4389.74,0.0194919,9.35351e-08,0.321562,0.555031
4391,4390.74,0.0194905,9.21268e-08,0.321562,0.555031
4392,4391.74,0.0194891,6.3978e-08,0.32156,0.555031
4393,4392.74,0.0194877,6.39785e-08,0.32156,0.555031
4394,4393.74,0.0194864,9.35345e-08,0.321562,0.555031
4395,4394.74,0.019485,9.35235e-08,0.321562,0.555031
4396,4395.74,0.0194836,6.39789e-08,0.32156,0.555031
4397,4396.74,0.0194822,6.35611e-08,0.32156,0.555031
4398,4397.74,0.0194809,9.35365e-08,0.321562,0.555031
4399,4398.74,0.0194795,9.35351e-08,0.321562,0.555031
4400,4399.74,0.0194781,6.39776e-08,0.32156,0.555031
4401,4400.74,0.0194767,6.39683e-08,0.32156,0.555031
4402,4401.74,0.0194754,9.35345e-08,0.321562,0.555031
4403,4402.74,0.019474,9.35229e-08,0.321562,0.555031
4404,4403.74,0.0194726,6.39793e-08,0.32156,0.555031
4405,4404.74,0.0194713,1.01117e-07,0.321562,0.555032
4406,4405.74,0.0194699,9.35345e-08,0.321562,0.555031
4407,4406.74,0.0194685,6.39772e-08,0.32156,0.555031
4408,4407.74,0.0194671,6.39793e-08,0.32156,0.555031
4409,4408.74,0.0194658,9.35339e-08,0.321562,0.555031
4410,4409.74,0.0194644,9.21162e-08,0.321562,0.555031
4411,4410.74,0.019463,6.39763e-08,0.32156,0.555031
4412,4411.74,0.0194616,5.41485e-08,0.32156,0.55503
4413,4412.74,0.0194603,9.35342e-08,0.321562,0.555031
4414,4413.74,0.0194589,6.39806e-08,0.32156,0.555031
4415,4414.74,0.0194575,5.4149e-08,0.32156,0.55503
4416,4415.74,0.0194562,9.35359e-08,0.321562,0.555031
4417,4416.74,0.0194548,6.39772e-08,0.32156,0.555031
4418,4417.74,0.0194534,5.4148e-08,0.32156,0.55503
4419,4418.74,0.0194521,9.35348e-08,0.321562,0.555031
4420,4419.74,0.0194507,6.39776e-08,0.32156,0.555031
4421,4420.74,0.0194493,5.4149e-08,0.32156,0.55503
4422,4421.74,0.019448,9.35339e-08,0.321562,0.555031
4423,4422.74,0.0194466,6.39785e-08,0.32156,0.555031
4424,4423.74,0.0194452,5.41495e-08,0.32156,0.55503
4425,4424.74,0.0194439,9.35348e-08,0.321562,0.555031
4426,4425.74,0.0194425,6.3978e-08,0.32156,0.555031
4427,4426.74,0.0194412,9.35374e-08,0.321562,0.555031
4428,4427.74,0.0194398,9.21168e-08,0.321562,0.555031
4429,4428.74,0.0194384,6.39789e-08,0.32156,0.555031
4430,4429.74,0.0194371,9.35353e-08,0.321562,0.555031
4431,4430.74,0.0194357,9.21162e-08,0.321562,0.555031
4432,4431.74,0.0194343,6.35619e-08,0.32156,0.555031
4433,4432.74,0.019433,9.35345e-08,0.321562,0.555031
4434,4433.74,0.0194316,6.3978e-08,0.32156,0.555031
4435,4434.74,0.0194303,9.35348e-08,0.321562,0.555031
4436,4435.74,0.0194289,9.35252e-08,0.321562,0.555031
4437,4436.74,0.0194275,6.39772e-08,0.32156,0.555031
4438,4437.74,0.0194262,9.35342e-08,0.321562,0.555031
4439,4438.74,0.0194248,6.39776e-08,0.32156,0.555031
4440,4439.74,0.0194235,5.4148e-08,0.32156,0.55503
4441,4440.74,0.0194221,9.21186e-08,0.321562,0.555031
4442,4441.74,0.0194208,6.35594e-08,0.32156,0.555031
4443,4442.74,0.0194194,9.35339e-08,0.321562,0.555031
4444,4443.74,0.019418,6.39785e-08,0.32156,0.555031
4445,4444.74,0.0194167,9.35351e-08,0.321562,0.555031
4446,4445.74,0.0194153,6.39797e-08,0.32156,0.555031
4447,4446.74,0.019414,5.4149e-08,0.32156,0.55503
4448,4447.74,0.0194126,9.21177e-08,0.321562,0.555031
4449,4448.74,0.0194113,6.35606e-08,0.32156,0.555031
4450,4449.74,0.0194099,9.35342e-08,0.321562,0.555031
4451,4450.74,0.0194086,6.39772e-08,0.32156,0.555031
4452,4451.74,0.0194072,9.35345e-08,0.321562,0.555031
4453,4452.74,0.0194058,6.39776e-08,0.32156,0.555031
4454,4453.74,0.0194045,5.4148e-08,0.32156,0.55503
4455,4454.74,0.0194031,9.2118e-08,0.321562,0.555031
4456,4455.74,0.0194018,6.35594e-08,0.32156,0.555031
4457,4456.74,0.0194004,9.35238e-08,0.321562,0.555031
4458,4457.74,0.0193991,6.39797e-08,0.32156,0.555031
4459,4458.74,0.0193977,9.21171e-08,0.321562,0.555031
4460,4459.74,0.0193964,6.35585e-08,0.32156,0.555031
4461,4460.74,0.019395,9.35235e-08,0.321562,0.555031
4462,4461.74,0.0193937,6.39793e-08,0.32156,0.555031
4463,4462.74,0.0193923,9.35359e-08,0.321562,0.555031
4464,4463.74,0.019391,6.39801e-08,0.32156,0.555031
4465,4464.74,0.0193896,9.35235e-08,0.321562,0.555031
4466,4465.74,0.0193883,6.39768e-08,0.32156,0.555031
4467,4466.74,0.0193869,9.35342e-08,0.321562,0.555031
4468,4467.74,0.0193856,6.39772e-08,0.32156,0.555031
4469,4468.74,0.0193842,9.35238e-08,0.321562,0.555031
4470,4469.74,0.0193828,6.39776e-08,0.32156,0.555031
4471,4470.74,0.0193815,9.35356e-08,0.321562,0.555031
4472,4471.74,0.0193801,6.35628e-08,0.32156,0.555031
4473,4472.74,0.0193788,9.35229e-08,0.321562,0.555031
4474,4473.74,0.0193774,6.35611e-08,0.32156,0.555031
4475,4474.74,0.0193761,9.2118e-08,0.321562,0.555031
4476,4475.74,0.0193747,6.35598e-08,0.321559,0.555028
4477,4476.74,0.0193734,6.39814e-08,0.32156,0.555031
4478,4477.74,0.019372,5.415e-08,0.32156,0.55503
4479,4478.74,0.0193707,6.39772e-08,0.32156,0.555031
4480,4479.74,0.0193694,9.35287e-08,0.321562,0.555031
4481,4480.74,0.019368,6.39818e-08,0.32156,0.555031
4482,4481.74,0.0193667,9.35362e-08,0.321562,0.555031
4483,4482.74,0.0193653,6.39768e-08,0.32156,0.555031
4484,4483.74,0.019364,9.35356e-08,0.321562,0.555031
4485,4484.74,0.0193626,6.35581e-08,0.32156,0.555031
4486,4485.74,0.0193613,9.35235e-08,0.321562,0.555031
4487,4486.74,0.0193599,5.415e-08,0.32156,0.55503
4488,4487.74,0.0193586,6.39785e-08,0.32156,0.555031
4489,4488.74,0.0193573,9.35365e-08,0.321562,0.555031
4490,4489.74,0.0193559,6.39806e-08,0.32156,0.555031
4491,4490.74,0.0193546,9.35249e-08,0.321562,0.555031
4492,4491.74,0.0193532,6.35602e-08,0.32156,0.555031
4493,4492.74,0.0193519,9.21171e-08,0.321562,0.555031
4494,4493.74,0.0193506,9.35356e-08,0.321562,0.555031
4495,4494.74,0.0193492,6.3981e-08,0.32156,0.555031
4496,4495.74,0.0193479,9.35243e-08,0.321562,0.555031
4497,4496.74,0.0193465,6.39776e-08,0.32156,0.555031
4498,4497.74,0.0193452,9.21153e-08,0.321562,0.555031
4499,4498.74,0.0193439,9.35351e-08,0.321562,0.555031
4500,4499.74,0.0193425,6.39768e-08,0.32156,0.555031
4501,4500.74,0.0193412,9.35232e-08,0.321562,0.555031
4502,4501.74,0.0193398,5.4148e-08,0.32156,0.55503
4503,4502.74,0.0193385,6.39789e-08,0.32156,0.555031
4504,4503.74,0.0193372,9.35362e-08,0.321562,0.555031
4505,4504.74,0.0193358,6.35611e-08,0.32156,0.555031
4506,4505.74,0.0193345,9.21177e-08,0.321562,0.555031
4507,4506.74,0.0193331,5.41485e-08,0.32156,0.55503
4508,4507.74,0.0193318,6.3978e-08,0.32156,0.555031
4509,4508.74,0.0193305,9.21174e-08,0.321562,0.555031
4510,4509.74,0.0193291,5.41495e-08,0.32156,0.55503
4511,4510.74,0.0193278,6.39776e-08,0.32156,0.555031
4512,4511.74,0.0193265,9.35223e-08,0.321562,0.555031
4513,4512.74,0.0193251,5.41495e-08,0.32156,0.55503
4514,4513.74,0.0193238,6.3981e-08,0.32156,0.555031
4515,4514.74,0.0193225,9.35229e-08,0.321562,0.555031
4516,4515.74,0.0193211,6.35576e-08,0.32156,0.555031
4517,4516.74,0.0193198,6.39785e-08,0.32156,0.555031
4518,4517.74,0.0193185,9.3524e-08,0.321562,0.555031
4519,4518.74,0.0193171,5.4149e-08,0.32156,0.55503
4520,4519.74,0.0193158,6.39797e-08,0.32156,0.555031
4521,4520.74,0.0193145,9.35232e-08,0.321562,0.555031
4522,4521.74,0.0193131,5.4148e-08,0.32156,0.55503
4523,4522.74,0.0193118,6.39785e-08,0.32156,0.555031
4524,4523.74,0.0193105,9.21168e-08,0.321562,0.555031
4525,4524.74,0.0193092,9.35362e-08,0.321562,0.555031
4526,4525.74,0.0193078,6.35572e-08,0.32156,0.555031
4527,4526.74,0.0193065,6.39785e-08,0.32156,0.555031
4528,4527.74,0.0193052,9.35359e-08,0.321562,0.555031
4529,4528.74,0.0193038,5.4148e-08,0.32156,0.55503
4530,4529.74,0.0193025,6.39776e-08,0.32156,0.555031
4531,4530.74,0.0193012,9.3524e-08,0.321562,0.555031
4532,4531.74,0.0192999,9.35362e-08,0.321562,0.555031
4533,4532.74,0.0192985,6.35606e-08,0.32156,0.555031
4534,4533.74,0.0192972,6.3978e-08,0.32156,0.555031
4535,4534.74,0.0192958,9.3524e-08,0.321562,0.555031
4536,4535.74,0.0192945,9.35342e-08,0.321562,0.555031
4537,4536.74,0.0192932,6.35598e-08,0.32156,0.555031
4538,4537.74,0.0192919,6.39797e-08,0.32156,0.555031
4539,4538.74,0.0192905,9.35243e-08,0.321562,0.555031
4540,4539.74,0.0192892,5.4149e-08,0.32156,0.55503
4541,4540.74,0.0192879,6.3978e-08,0.32156,0.555031
4542,4541.74,0.0192866,6.39806e-08,0.32156,0.555031
4543,4542.74,0.0192852,9.35243e-08,0.321562,0.555031
4544,4543.74,0.0192839,5.4148e-08,0.32156,0.55503
4545,4544.74,0.0192826,6.35594e-08,0.32156,0.555031
4546,4545.74,0.0192813,6.39793e-08,0.32156,0.555031
4547,4546.74,0.0192799,9.3524e-08,0.321562,0.555031
4548,4547.74,0.0192786,5.41485e-08,0.32156,0.55503
4549,4548.74,0.0192772,6.35594e-08,0.32156,0.555031
4550,4549.74,0.0192759,6.3978e-08,0.32156,0.555031
4551,4550.74,0.0192746,9.21159e-08,0.321562,0.555031
4552,4551.74,0.0192733,9.35238e-08,0.321562,0.555031
4553,4552.74,0.019272,9.35348e-08,0.321562,0.555031
4554,4553.74,0.0192706,6.35589e-08,0.32156,0.555031
4555,4554.74,0.0192693,6.39785e-08,0.32156,0.555031
4556,4555.74,0.019268,9.21168e-08,0.321562,0.555031
4557,4556.74,0.0192667,9.35229e-08,0.321562,0.555031
4558,4557.74,0.0192653,5.4146e-08,0.32156,0.55503
4559,4558.74,0.019264,6.35594e-08,0.32156,0.555031
4560,4559.74,0.0192627,6.3978e-08,0.32156,0.555031
4561,4560.74,0.0192614,9.21174e-08,0.321562,0.555031
4562,4561.74,0.0192601,9.21183e-08,0.321562,0.555031
4563,4562.74,0.0192588,9.35345e-08,0.321562,0.555031
4564,4563.74,0.0192574,5.415e-08,0.32156,0.55503
4565,4564.74,0.0192561,6.35572e-08,0.32156,0.555031
4566,4565.74,0.0192548,6.39759e-08,0.32156,0.555031
4567,4566.74,0.0192535,6.39789e-08,0.32156,0.555031
4568,4567.74,0.0192522,9.21174e-08,0.321562,0.555031
4569,4568.74,0.0192509,9.3524e-08,0.321562,0.555031
4570,4569.74,0.0192495,5.415e-08,0.32156,0.55503
4571,4570.74,0.0192482,6.35581e-08,0.321561,0.555031
4572,4571.74,0.0192469,6.39763e-08,0.32156,0.555031
4573,4572.74,0.0192456,6.39776e-08,0.32156,0.555031
4574,4573.74,0.0192443,9.21162e-08,0.321562,0.555031
4575,4574.74,0.019243,9.21174e-08,0.321562,0.555031
4576,4575.74,0.0192417,9.3524e-08,0.321562,0.555031
4577,4576.74,0.0192403,9.35243e-08,0.321447,0.554965
4578,4577.74,0.019239,5.4147e-08,0.32156,0.55503
4579,4578.74,0.0192377,6.35589e-08,0.32156,0.555031
4580,4579.74,0.0192364,6.35598e-08,0.32156,0.555031
4581,4580.74,0.0192351,6.39776e-08,0.32156,0.555031
4582,4581.74,0.0192338,6.39789e-08,0.32156,0.555031
4583,4582.74,0.0192324,9.21174e-08,0.321562,0.555031
4584,4583.74,0.0192311,9.35232e-08,0.321562,0.555031
4585,4584.74,0.0192298,9.35243e-08,0.321562,0.555031
4586,4585.74,0.0192285,5.41465e-08,0.32156,0.55503
4587,4586.74,0.0192272,5.4147e-08,0.32156,0.55503
4588,4587.74,0.0192258,5.4147e-08,0.32156,0.55503
4589,4588.74,0.0192245,6.35589e-08,0.32156,0.555031
4590,4589.74,0.0192232,6.39746e-08,0.32156,0.555031
4591,4590.74,0.0192219,6.39772e-08,0.32156,0.555031
4592,4591.74,0.0192206,6.3978e-08,0.32156,0.555031
4593,4592.74,0.0192193,9.21159e-08,0.321562,0.555031
4594,4593.74,0.019218,9.21177e-08,0.321562,0.555031
4595,4594.74,0.0192167,9.21168e-08,0.321562,0.555031
4596,4595.74,0.0192154,9.21174e-08,0.321562,0.555031
4597,4596.74,0.0192141,9.25469e-08,0.321562,0.555031
4598,4597.74,0.0192128,9.35235e-08,0.321562,0.555031
4599,4598.74,0.0192115,9.35353e-08,0.321562,0.555031
4600,4599.74,0.0192101,5.41495e-08,0.32156,0.55503
4601,4600.74,0.0192088,5.4147e-08,0.32156,0.55503
4602,4601.74,0.0192075,5.4148e-08,0.32156,0.55503
4603,4602.74,0.0192062,6.35594e-08,0.32156,0.555031
4604,4603.74,0.0192049,6.35598e-08,0.32156,0.555031
4605,4604.74,0.0192036,6.35615e-08,0.32156,0.555031
4606,4605.74,0.0192023,6.35611e-08,0.32156,0.555031
4607,4606.74,0.019201,6.35594e-08,0.32156,0.555031
4608,4607.74,0.0191997,6.35598e-08,0.32156,0.555031
4609,4608.74,0.0191984,6.35598e-08,0.32156,0.555031
4610,4609.74,0.0191971,6.35598e-08,0.32156,0.555031
4611,4610.74,0.0191958,6.35606e-08,0.32156,0.555031
4612,4611.74,0.0191945,6.35589e-08,0.32156,0.555031
4613,4612.74,0.0191932,6.35598e-08,0.321561,0.555031
4614,4613.74,0.0191919,6.35602e-08,0.32156,0.555031
4615,4614.74,0.0191906,6.35611e-08,0.32156,0.555031
4616,4615.74,0.0191892,6.35602e-08,0.32156,0.555031
4617,4616.74,0.0191879,6.35594e-08,0.32156,0.555031
4618,4617.74,0.0191866,6.35602e-08,0.32156,0.555031
4619,4618.74,0.0191853,6.35606e-08,0.32156,0.555031
4620,4619.74,0.019184,6.35598e-08,0.32156,0.555031
4621,4620.74,0.0191827,6.35572e-08,0.32156,0.555031
4622,4621.74,0.0191814,6.35615e-08,0.32156,0.555031
4623,4622.74,0.0191801,6.35611e-08,0.32156,0.555031
4624,4623.74,0.0191788,6.35594e-08,0.32156,0.555031
4625,4624.74,0.0191775,6.35598e-08,0.32156,0.555031
4626,4625.74,0.0191762,6.35619e-08,0.32156,0.555031
4627,4626.74,0.0191749,5.41495e-08,0.32156,0.55503
4628,4627.74,0.0191736,5.41485e-08,0.32156,0.55503
4629,4628.74,0.0191723,5.415e-08,0.32156,0.55503
4630,4629.74,0.019171,5.415e-08,0.32156,0.55503
4631,4630.74,0.0191698,9.35246e-08,0.321562,0.555031
4632,4631.74,0.0191685,9.35232e-08,0.321562,0.555031
4633,4632.74,0.0191672,9.35252e-08,0.321562,0.555031
4634,4633.74,0.0191659,9.21183e-08,0.321562,0.555031
4635,4634.74,0.0191645,9.21174e-08,0.321562,0.555031
4636,4635.74,0.0191632,9.21177e-08,0.321562,0.555031
4637,4636.74,0.0191619,9.21162e-08,0.321562,0.555031
4638,4637.74,0.0191607,6.39776e-08,0.321561,0.555031
4639,4638.74,0.0191594,6.39763e-08,0.32156,0.555031
4640,4639.74,0.0191581,6.35594e-08,0.32156,0.555031
4641,4640.74,0.0191567,6.35598e-08,0.32156,0.555031
4642,4641.74,0.0191554,5.415e-08,0.32156,0.55503
4643,4642.74,0.0191541,5.415e-08,0.32156,0.55503
4644,4643.74,0.0191528,5.41305e-08,0.32156,0.55503
4645,4644.74,0.0191516,9.3524e-08,0.321562,0.555032
4646,4645.74,0.0191503,9.35246e-08,0.321562,0.555031
4647,4646.74,0.019149,9.21183e-08,0.321562,0.555031
4648,4647.74,0.0191477,6.39793e-08,0.32156,0.555031
4649,4648.74,0.0191464,6.3978e-08,0.32156,0.555031
4650,4649.74,0.0191451,6.35598e-08,0.32156,0.555031
4651,4650.74,0.0191438,6.35598e-08,0.32156,0.555031
4652,4651.74,0.0191425,5.415e-08,0.32156,0.55503
4653,4652.74,0.0191412,5.41505e-08,0.32156,0.55503
4654,4653.74,0.01914,9.35243e-08,0.321562,0.555031
4655,4654.74,0.0191387,9.21165e-08,0.321562,0.555031
4656,4655.74,0.0191374,9.21168e-08,0.321562,0.555031
4657,4656.74,0.0191361,6.39772e-08,0.32156,0.555031
4658,4657.74,0.0191348,6.35611e-08,0.32156,0.555031
4659,4658.74,0.0191335,5.41495e-08,0.32156,0.55503
4660,4659.74,0.0191322,5.41495e-08,0.32156,0.55503
4661,4660.74,0.0191309,9.34803e-08,0.321562,0.555031
4662,4661.74,0.0191296,9.35243e-08,0.321562,0.555032
4663,4662.74,0.0191283,9.21165e-08,0.321562,0.555031
4664,4663.74,0.019127,6.39759e-08,0.321561,0.555031
4665,4664.74,0.0191257,6.35594e-08,0.32156,0.555031
4666,4665.74,0.0191244,5.4147e-08,0.32156,0.55503
4667,4666.74,0.0191231,5.4133e-08,0.32156,0.55503
4668,4667.74,0.0191219,9.2118e-08,0.321562,0.555031
4669,4668.74,0.0191206,9.21171e-08,0.321562,0.555031
4670,4669.74,0.0191193,6.39776e-08,0.32156,0.555031
4671,4670.74,0.019118,6.35581e-08,0.321561,0.555031
4672,4671.74,0.0191167,5.41465e-08,0.32156,0.55503
4673,4672.74,0.0191155,9.35232e-08,0.321562,0.555031
4674,4673.74,0.0191142,9.21168e-08,0.321562,0.555031
4675,4674.74,0.0191129,6.39763e-08,0.32156,0.555031
4676,4675.74,0.0191116,6.35576e-08,0.321561,0.555031
4677,4676.74,0.0191103,5.4148e-08,0.32156,0.55503
4678,4677.74,0.019109,9.3522e-08,0.321562,0.555031
4679,4678.74,0.0191077,9.21165e-08,0.321562,0.555031
4680,4679.74,0.0191065,6.39789e-08,0.321561,0.555031
4681,4680.74,0.0191052,6.35585e-08,0.32156,0.555031
4682,4681.74,0.0191039,5.41495e-08,0.32156,0.55503
4683,4682.74,0.0191026,9.35243e-08,0.321562,0.555031
4684,4683.74,0.0191013,9.21153e-08,0.321562,0.555031
4685,4684.74,0.0191,6.35598e-08,0.32156,0.555031
4686,4685.74,0.0190987,6.35598e-08,0.32156,0.555031
4687,4686.74,0.0190975,9.35229e-08,0.321562,0.555031
4688,4687.74,0.0190962,9.21168e-08,0.321562,0.555031
4689,4688.74,0.0190949,6.34578e-08,0.32156,0.555031
4690,4689.74,0.0190936,6.35602e-08,0.32156,0.555031
4691,4690.74,0.0190923,5.413e-08,0.32156,0.55503
4692,4691.74,0.0190911,9.21183e-08,0.321562,0.555031
4693,4692.74,0.0190898,6.39751e-08,0.32156,0.555031
4694,4693.74,0.0190885,6.35615e-08,0.32156,0.555031
4695,4694.74,0.0190872,5.413e-08,0.32156,0.55503
4696,4695.74,0.019086,9.21171e-08,0.321562,0.555031
4697,4696.74,0.0190847,6.39763e-08,0.32156,0.555031
4698,4697.74,0.0190834,6.35606e-08,0.32156,0.555031
4699,4698.74,0.0190821,5.41315e-08,0.32156,0.55503
4700,4699.74,0.0190808,9.21162e-08,0.321562,0.555031
4701,4700.74,0.0190795,6.35594e-08,0.32156,0.555031
4702,4701.74,0.0190782,5.4149e-08,0.32156,0.55503
4703,4702.74,0.019077,9.35229e-08,0.321562,0.555031
4704,4703.74,0.0190757,9.21168e-08,0.321562,0.555031
4705,4704.74,0.0190744,6.35598e-08,0.321561,0.555031
4706,4705.74,0.0190731,5.4129e-08,0.32156,0.55503
4707,4706.74,0.0190719,9.21165e-08,0.321562,0.555031
4708,4707.74,0.0190706,6.35594e-08,0.32156,0.555031
4709,4708.74,0.0190693,5.4147e-08,0.32156,0.55503
4710,4709.74,0.0190681,9.21165e-08,0.321562,0.555031
4711,4710.74,0.0190668,6.39759e-08,0.32156,0.555031
