# zMean	zSD	jMean	jSD	FMean	FSD	TotSteps
4.818940535162717424e+03	7.222023264852427127e-02	4.351423767123888865e+03	4.023933285847306252e+01	1.515897996584913798e+01	5.348630429949707832e-03	1.030000000000000000e+02
4.823201020925847843e+03	7.382199110995699143e-02	4.351991321517804863e+03	4.073835105076432228e+01	1.521374839023171255e+01	5.467256661603414614e-03	1.000000000000000000e+02
4.827458553468984974e+03	7.697264676600783229e-02	4.352574139070502497e+03	4.197460609301924706e+01	1.526873553008693030e+01	5.700594219490540127e-03	1.000000000000000000e+02
4.831714937702810857e+03	8.093498621320198427e-02	4.353181475773275452e+03	4.372198582440614700e+01	1.532380771372979922e+01	5.994045078949739036e-03	1.010000000000000000e+02
4.835974837734816902e+03	8.579232570137293457e-02	4.353819616586000848e+03	4.582117002829909325e+01	1.537861951735941268e+01	6.353779641443679793e-03	1.000000000000000000e+02
4.840236674646565007e+03	9.091022448465480021e-02	4.354493114533238440e+03	4.813753025606274605e+01	1.543328787567540239e+01	6.732811225333534821e-03	1.010000000000000000e+02
4.844500072905454545e+03	9.682694609088293713e-02	4.355204660022316602e+03	5.054709969833493233e+01	1.548784060062200751e+01	7.171003627490790677e-03	1.000000000000000000e+02
4.848767260804785110e+03	1.025261368641329496e-01	4.355955172654350463e+03	5.293332594633102417e+01	1.554211266479760489e+01	7.593085696157686471e-03	9.700000000000000000e+01
4.853116206332636466e+03	1.860409452555248089e-01	4.357260191435968409e+03	1.002707109861075878e+02	1.559032975900491991e+01	1.377819240562416780e-02	1.720000000000000000e+02
4.857573939337175034e+03	3.746317131032873005e-01	4.359288132080586365e+03	2.065308963693678379e+02	1.563049005268881686e+01	2.774522467242945822e-02	1.720000000000000000e+02
4.862454431974045292e+03	9.454580454813211743e-01	4.364046639462662824e+03	5.269593739919364452e+02	1.563934076800218698e+01	7.002062284834664752e-02	1.740000000000000000e+02
4.868473659153748486e+03	2.287746282158547917e+00	4.376116648967529727e+03	1.272711410321295261e+03	1.556385680307335662e+01	1.694304896566620755e-01	1.830000000000000000e+02
4.876356627181722615e+03	3.644586460979953646e+00	4.399990892754687593e+03	2.012051022924482822e+03	1.535034419092157698e+01	2.699180733001753651e-01	1.850000000000000000e+02
4.884716225255009704e+03	2.871700756967842327e+00	4.426684693393463931e+03	1.571786266241222620e+03	1.510153235761393020e+01	2.126781580610384026e-01	1.770000000000000000e+02
4.891388570001506196e+03	1.287161094103649539e+00	4.442426099172271279e+03	7.003953523524105549e+02	1.497767850568841475e+01	9.532715062931629291e-02	1.850000000000000000e+02
4.896580467082615542e+03	4.759131607526876362e-01	4.448724153848381320e+03	2.602761049009859562e+02	1.496346660786149485e+01	3.524612868534404697e-02	1.800000000000000000e+02
4.901277377988472836e+03	8.908812001301709416e-02	4.451865282066804866e+03	5.409455654025077820e+01	1.498591338617368152e+01	6.597866168164046030e-03	1.190000000000000000e+02
4.905591635111965843e+03	1.026701175983304459e-01	4.452640246842107445e+03	6.196565774828195572e+01	1.503669950360779950e+01	7.603748909332352923e-03	1.200000000000000000e+02
4.909923113517862475e+03	1.234217935525254717e-01	4.453551629428473461e+03	7.394793279096484184e+01	1.508621021286710295e+01	9.140618030500036184e-03	1.160000000000000000e+02
4.914281818567610571e+03	1.523460694005646932e-01	4.454665229638796518e+03	9.053247043862938881e+01	1.513370451688276574e+01	1.128274989980582177e-02	1.260000000000000000e+02
4.933160446037943075e+03	2.232136055295491639e-01	4.557577402469029948e+03	1.484508552476763725e+02	1.410585336642989951e+01	1.653119962551841127e-02	1.590000000000000000e+02
